Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Condition,Measure ID,Measure Name,Score,Sample,Footnote,Measure Start Date,Measure End Date,Location
140117,PRESENCE RESURRECTION MEDICAL CENTER,7435 W TALCOTT AVENUE,CHICAGO,IL,60631,COOK,7737748000,Emergency Department,OP_20,Door to diagnostic eval,11,392,,04/01/2013,03/31/2014,"7435 W TALCOTT AVENUE
CHICAGO, IL 60631
(41.988758379000046, -87.81313204199995)"
340041,CALDWELL MEMORIAL HOSPITAL,321 MULBERRY ST SW,LENOIR,NC,28645,CALDWELL,8287575100,Emergency Department,OP_20,Door to diagnostic eval,30,391,,04/01/2013,03/31/2014,"321 MULBERRY ST SW
LENOIR, NC 28645
(35.91065713900008, -81.53619312699999)"
140275,GENESIS HEALTH SYSTEM,801 ILLINI DRIVE,SILVIS,IL,61282,ROCK ISLAND,3097929363,Emergency Department,OP_20,Door to diagnostic eval,24,407,,04/01/2013,03/31/2014,"801 ILLINI DRIVE
SILVIS, IL 61282
(41.49308604700008, -90.41857595799996)"
050438,HUNTINGTON MEMORIAL HOSPITAL,100 W  CALIFORNIA BLVD,PASADENA,CA,91109,LOS ANGELES,6263975000,Emergency Department,OP_20,Door to diagnostic eval,68,403,,04/01/2013,03/31/2014,"100 W CALIFORNIA BLVD
PASADENA, CA 91109
(34.13575663200004, -118.15236641499996)"
381312,COQUILLE VALLEY HOSPITAL DISTRICT,940 EAST 5TH STREET,COQUILLE,OR,97423,COOS,5413963101,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"940 EAST 5TH STREET
COQUILLE, OR 97423
(43.179027286000064, -124.17921976199995)"
100244,CAPE CORAL HOSPITAL,636 DEL PRADO BLVD,CAPE CORAL,FL,33990,LEE,2395742323,Emergency Department,OP_20,Door to diagnostic eval,34,425,,04/01/2013,03/31/2014,"636 DEL PRADO BLVD
CAPE CORAL, FL 33990
(26.63928934100005, -81.94091137399994)"
240166,MAYO CLINIC HEALTH SYSTEM - FAIRMONT,"800 MEDICAL CENTER DRIVE, PO BOX 800",FAIRMONT,MN,56031,MARTIN,5072388101,Emergency Department,OP_20,Door to diagnostic eval,11,397,,04/01/2013,03/31/2014,"800 MEDICAL CENTER DRIVE, PO BOX 800
FAIRMONT, MN 56031
(43.63773168000006, -94.45165140099994)"
050735,WHITTIER HOSPITAL MEDICAL CENTER,9080 COLIMA RD,WHITTIER,CA,90605,LOS ANGELES,5629453561,Emergency Department,OP_20,Door to diagnostic eval,20,367,,04/01/2013,03/31/2014,"9080 COLIMA RD
WHITTIER, CA 90605
(33.95062346700007, -118.00516358899995)"
210017,GARRETT COUNTY MEMORIAL HOSPITAL,251 NORTH  FOURTH STREET,OAKLAND,MD,21550,GARRETT,3015334173,Emergency Department,OP_20,Door to diagnostic eval,36,221,3 - Results are based on a shorter time period than required.,04/01/2013,03/31/2014,"251 NORTH FOURTH STREET
OAKLAND, MD 21550
(39.41361569000003, -79.40241222799995)"
340129,LAKE NORMAN REGIONAL MEDICAL CENTER,171 FAIRVIEW ROAD,MOORESVILLE,NC,28117,IREDELL,7046604000,Emergency Department,OP_20,Door to diagnostic eval,11,495,,04/01/2013,03/31/2014,"171 FAIRVIEW ROAD
MOORESVILLE, NC 28117
(35.54774828600006, -80.85135978099999)"
270023,COMMUNITY MEDICAL CENTER INC,2827 FORT MISSOULA RD,MISSOULA,MT,59804,MISSOULA,4067284100,Emergency Department,OP_20,Door to diagnostic eval,26,403,,04/01/2013,03/31/2014,"2827 FORT MISSOULA RD
MISSOULA, MT 59804
(46.84578747000006, -114.046216217)"
450856,SOUTH TEXAS SPINE AND SURGICAL HOSPITAL,18600 NORTH HARDY OAK BLVD,SAN ANTONIO,TX,78258,BEXAR,2104040800,Emergency Department,OP_20,Door to diagnostic eval,15,166,,04/01/2013,03/31/2014,"18600 NORTH HARDY OAK BLVD
SAN ANTONIO, TX 78258
(29.61316277700007, -98.47844961199996)"
490110,LEWISGALE HOSPITAL MONTGOMERY,3700 SOUTH MAIN STREET,BLACKSBURG,VA,24060,MONTGOMERY,5409511111,Emergency Department,OP_20,Door to diagnostic eval,15,468,,04/01/2013,03/31/2014,"3700 SOUTH MAIN STREET
BLACKSBURG, VA 24060
(37.18554750100003, -80.40870841699996)"
310052,OCEAN MEDICAL CENTER,425 JACK MARTIN BLVD,BRICK,NJ,08724,OCEAN,7328402200,Emergency Department,OP_20,Door to diagnostic eval,18,429,,04/01/2013,03/31/2014,"425 JACK MARTIN BLVD
BRICK, NJ 08724
(40.078334865000045, -74.12976463999996)"
050359,TULARE REGIONAL MEDICAL CENTER,869 CHERRY AVENUE,TULARE,CA,93274,TULARE,5596880821,Emergency Department,OP_20,Door to diagnostic eval,60,326,,04/01/2013,03/31/2014,"869 CHERRY AVENUE
TULARE, CA 93274
(36.226425403000064, -119.33699735799996)"
050740,MARINA DEL REY HOSPITAL,4650 LINCOLN BLVD,MARINA DEL REY,CA,90291,LOS ANGELES,3108238911,Emergency Department,OP_20,Door to diagnostic eval,47,383,,04/01/2013,03/31/2014,"4650 LINCOLN BLVD
MARINA DEL REY, CA 90291
(33.98165738500006, -118.44010209799995)"
010078,NORTHEAST ALABAMA REGIONAL MED CENTER,400 EAST 10TH STREET,ANNISTON,AL,36207,CALHOUN,2562355121,Emergency Department,OP_20,Door to diagnostic eval,48,511,,04/01/2013,03/31/2014,"400 EAST 10TH STREET
ANNISTON, AL 36207
(33.657075605000045, -85.82345700699994)"
241301,LAKEWOOD HEALTH CENTER,600 MAIN AVE S,BAUDETTE,MN,56623,LAKE OF THE WOODS,2186342120,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"600 MAIN AVE S
BAUDETTE, MN 56623
(48.70825182100003, -94.60004802599997)"
360064,ST ELIZABETH HEALTH CENTER,1044 BELMONT AVENUE,YOUNGSTOWN,OH,44501,MAHONING,3307467211,Emergency Department,OP_20,Door to diagnostic eval,20,420,,04/01/2013,03/31/2014,"1044 BELMONT AVENUE
YOUNGSTOWN, OH 44501
(41.114438033000056, -80.65580337299997)"
030130,BANNER IRONWOOD MEDICAL CENTER,37000 NORTH GANTZEL ROAD,SAN TAN VALLEY,AZ,85140,PINAL,4803944030,Emergency Department,OP_20,Door to diagnostic eval,11,428,,04/01/2013,03/31/2014,"37000 NORTH GANTZEL ROAD
SAN TAN VALLEY, AZ 85140
(33.21469151400004, -111.56347948299998)"
420070,TUOMEY HEALTHCARE SYSTEM,129 N WASHINGTON ST,SUMTER,SC,29150,SUMTER,8037748900,Emergency Department,OP_20,Door to diagnostic eval,84,153,,04/01/2013,03/31/2014,"129 N WASHINGTON ST
SUMTER, SC 29150
(33.92262209000006, -80.34446045299995)"
070011,CHARLOTTE HUNGERFORD HOSPITAL,540 LITCHFIELD ST,TORRINGTON,CT,06790,LITCHFIELD,8604966666,Emergency Department,OP_20,Door to diagnostic eval,18,368,,04/01/2013,03/31/2014,"540 LITCHFIELD ST
TORRINGTON, CT 06790
(41.79083588300006, -73.13293155399998)"
120004,WAHIAWA GENERAL HOSPITAL,128 LEHUA STREET,WAHIAWA,HI,96786,HONOLULU,8086218411,Emergency Department,OP_20,Door to diagnostic eval,16,468,,04/01/2013,03/31/2014,"128 LEHUA STREET
WAHIAWA, HI 96786
(21.498711271000047, -158.02731256099997)"
450578,HEMPHILL COUNTY HOSPITAL,1020 S 4TH ST,CANADIAN,TX,79014,HEMPHILL,8063236622,Emergency Department,OP_20,Door to diagnostic eval,43,605,,04/01/2013,03/31/2014,"1020 S 4TH ST
CANADIAN, TX 79014
(35.90519358900008, -100.38741821999997)"
280129,NEBRASKA ORTHOPAEDIC HOSPITAL,2808 SOUTH 143RD PLZ,OMAHA,NE,68144,DOUGLAS,4026091600,Emergency Department,OP_20,Door to diagnostic eval,18,406,,04/01/2013,03/31/2014,"2808 SOUTH 143RD PLZ
OMAHA, NE 68144
(41.23206740300003, -96.13538594199997)"
100068,FLORIDA HOSPITAL MEMORIAL MEDICAL CENTER,301 MEMORIAL MEDICAL PARKWAY,DAYTONA BEACH,FL,32117,VOLUSIA,3866766000,Emergency Department,OP_20,Door to diagnostic eval,15,674,,04/01/2013,03/31/2014,"301 MEMORIAL MEDICAL PARKWAY
DAYTONA BEACH, FL 32117
(29.242675044000066, -81.10923813599999)"
250136,WOMAN'S HOSPITAL AT RIVER OAKS,1026 RIVER OAKS DRIVE,FLOWOOD,MS,39232,RANKIN,6019321000,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"1026 RIVER OAKS DRIVE
FLOWOOD, MS 39232
(32.32548129800006, -90.10686045699998)"
490120,CHESAPEAKE GENERAL HOSPITAL,"736 BATTLEFIELD BLVD, NORTH",CHESAPEAKE,VA,23320,CHESAPEAKE CITY,7573128121,Emergency Department,OP_20,Door to diagnostic eval,20,270,,04/01/2013,03/31/2014,"736 BATTLEFIELD BLVD, NORTH
CHESAPEAKE, VA 23320
(36.74632878400007, -76.24495190599998)"
180130,BAPTIST HEALTH LOUISVILLE,4000 KRESGE WAY,LOUISVILLE,KY,40207,JEFFERSON,5028978100,Emergency Department,OP_20,Door to diagnostic eval,58,407,,04/01/2013,03/31/2014,"4000 KRESGE WAY
LOUISVILLE, KY 40207
(38.23826364100006, -85.64116876599996)"
300005,LAKES REGION GENERAL HOSPITAL,80 HIGHLAND ST,LACONIA,NH,03246,BELKNAP,6035243211,Emergency Department,OP_20,Door to diagnostic eval,50,391,,04/01/2013,03/31/2014,"80 HIGHLAND ST
LACONIA, NH 03246
(43.527812674000074, -71.46088802699995)"
170191,GREAT BEND REGIONAL HOSPITAL,514 CLEVELAND STREET,GREAT BEND,KS,67530,BARTON,6207928833,Emergency Department,OP_20,Door to diagnostic eval,15,335,,04/01/2013,03/31/2014,"514 CLEVELAND STREET
GREAT BEND, KS 67530
(38.35621051500004, -98.79152573399995)"
190241,PHYSICIANS MEDICAL CENTER,218 CORPORATE DRIVE,HOUMA,LA,70360,TERREBONNE,9858531390,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"218 CORPORATE DRIVE
HOUMA, LA 70360
(29.599964541000077, -90.75019572799994)"
050586,CHINO VALLEY MEDICAL CENTER,5451 WALNUT AVE,CHINO,CA,91710,SAN BERNARDINO,9096276111,Emergency Department,OP_20,Door to diagnostic eval,16,470,,04/01/2013,03/31/2014,"5451 WALNUT AVE
CHINO, CA 91710
(34.02627307300003, -117.68557937999998)"
030037,ST LUKE'S MEDICAL CENTER,1800 EAST VAN BUREN STREET,PHOENIX,AZ,85006,MARICOPA,6022518156,Emergency Department,OP_20,Door to diagnostic eval,46,698,,04/01/2013,03/31/2014,"1800 EAST VAN BUREN STREET
PHOENIX, AZ 85006
(33.451447244000065, -112.04325982599994)"
520089,MERITER HOSPITAL,202 S PARK ST,MADISON,WI,53715,DANE,6084176000,Emergency Department,OP_20,Door to diagnostic eval,10,673,,04/01/2013,03/31/2014,"202 S PARK ST
MADISON, WI 53715
(43.06585592700003, -89.40097742799998)"
360274,MEDICAL CENTER AT ELIZABETH PLACE,ONE ELIZABETH PLACE,DAYTON,OH,45408,MONTGOMERY,9378531053,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"ONE ELIZABETH PLACE
DAYTON, OH 45408
(39.74613195400008, -84.19961919299999)"
050101,SUTTER SOLANO MEDICAL CENTER,300 HOSPITAL DR,VALLEJO,CA,94589,SOLANO,7075545280,Emergency Department,OP_20,Door to diagnostic eval,42,415,,04/01/2013,03/31/2014,"300 HOSPITAL DR
VALLEJO, CA 94589
(38.13108806500003, -122.23851907399995)"
011302,RED BAY HOSPITAL,211 HOSPITAL ROAD,RED BAY,AL,35582,FRANKLIN,2563569532,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"211 HOSPITAL ROAD
RED BAY, AL 35582
(34.45749636600004, -88.14712255699999)"
130014,WEST VALLEY MEDICAL CENTER,1717 ARLINGTON STREET,CALDWELL,ID,83605,CANYON,2084594641,Emergency Department,OP_20,Door to diagnostic eval,18,488,,04/01/2013,03/31/2014,"1717 ARLINGTON STREET
CALDWELL, ID 83605
(43.654368884000064, -116.69558147899994)"
511300,"BROADDUS HOSPITAL ASSOCIATION, INC",MANSFIELD HILL P O BOX 930,PHILIPPI,WV,26416,BARBOUR,3044571760,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"MANSFIELD HILL P O BOX 930
PHILIPPI, WV 26416
(39.153906660000075, -80.04224998599994)"
490123,RAPPAHANNOCK GENERAL HOSPITAL,101 HARRIS ROAD,KILMARNOCK,VA,22482,LANCASTER,8044358000,Emergency Department,OP_20,Door to diagnostic eval,37,381,,04/01/2013,03/31/2014,"101 HARRIS ROAD
KILMARNOCK, VA 22482
(37.70036742700006, -76.38974648599998)"
280127,LINCOLN SURGICAL HOSPITAL,"1710 SOUTH 70TH ST, SUITE 200",LINCOLN,NE,68506,LANCASTER,4024849090,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"1710 SOUTH 70TH ST, SUITE 200
LINCOLN, NE 68506
(40.795070286000055, -96.62501468299996)"
460054,CACHE VALLEY SPECIALITY HOSPITAL,2380 NORTH 400 EAST,NORTH LOGAN,UT,84341,CACHE,4357139580,Emergency Department,OP_20,Door to diagnostic eval,7,251,,04/01/2013,03/31/2014,"2380 NORTH 400 EAST
NORTH LOGAN, UT 84341
(41.77553825700005, -111.82310081999998)"
100230,MEMORIAL HOSPITAL PEMBROKE,7800 SHERIDAN ST,PEMBROKE PINES,FL,33024,BROWARD,9549629650,Emergency Department,OP_20,Door to diagnostic eval,37,383,,04/01/2013,03/31/2014,"7800 SHERIDAN ST
PEMBROKE PINES, FL 33024
(26.03092256800005, -80.24531946499997)"
100072,FLORIDA HOSPITAL FISH MEMORIAL,1055 SAXON BLVD,ORANGE CITY,FL,32763,VOLUSIA,3869175000,Emergency Department,OP_20,Door to diagnostic eval,43,357,,04/01/2013,03/31/2014,"1055 SAXON BLVD
ORANGE CITY, FL 32763
(28.91132751200007, -81.28309096999999)"
281300,HARLAN COUNTY HEALTH SYSTEM,"P O BOX 836, 717 NORTH BROWN ST",ALMA,NE,68920,HARLAN,3089282151,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"P O BOX 836, 717 NORTH BROWN ST
ALMA, NE 68920
(40.10181740500008, -99.36206927699999)"
440161,TRISTAR CENTENNIAL MEDICAL CENTER,2300 PATTERSON STREET,NASHVILLE,TN,37203,DAVIDSON,6153421000,Emergency Department,OP_20,Door to diagnostic eval,6,529,,04/01/2013,03/31/2014,"2300 PATTERSON STREET
NASHVILLE, TN 37203
(36.15285640600007, -86.80778218299997)"
430008,BROOKINGS HOSPITAL,300 22ND AVE,BROOKINGS,SD,57006,BROOKINGS,6056967701,Emergency Department,OP_20,Door to diagnostic eval,15,491,,04/01/2013,03/31/2014,"300 22ND AVE
BROOKINGS, SD 57006
(44.307884125000044, -96.76817827399998)"
490101,INOVA FAIR OAKS HOSPITAL,3600 JOSEPH SIEWICK DRIVE,FAIRFAX,VA,22033,FAIRFAX,7033914170,Emergency Department,OP_20,Door to diagnostic eval,20,651,,04/01/2013,03/31/2014,"3600 JOSEPH SIEWICK DRIVE
FAIRFAX, VA 22033
(38.88590409500006, -77.38071230399999)"
281343,WEST HOLT MEMORIAL HOSPITAL,406 W NEELY ST,ATKINSON,NE,68713,HOLT,4029252811,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"406 W NEELY ST
ATKINSON, NE 68713
(42.52853580900006, -98.98263150499997)"
460052,TIMPANOGOS REGIONAL HOSPITAL,750 WEST 800 NORTH,OREM,UT,84057,UTAH,8017146800,Emergency Department,OP_20,Door to diagnostic eval,12,465,,04/01/2013,03/31/2014,"750 WEST 800 NORTH
OREM, UT 84057
(40.312087907000034, -111.71475115099997)"
230146,HENRY FORD WYANDOTTE HOSPITAL,2333 BIDDLE AVE,WYANDOTTE,MI,48192,WAYNE,7342466000,Emergency Department,OP_20,Door to diagnostic eval,34,375,,04/01/2013,03/31/2014,"2333 BIDDLE AVE
WYANDOTTE, MI 48192
(42.210411528000066, -83.14890863599999)"
220017,CARNEY HOSPITAL,2100 DORCHESTER AVENUE,BOSTON,MA,02124,SUFFOLK,6175062000,Emergency Department,OP_20,Door to diagnostic eval,23,428,,04/01/2013,03/31/2014,"2100 DORCHESTER AVENUE
BOSTON, MA 02124
(42.27854094000003, -71.06631511999996)"
010044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,HAMILTON,AL,35570,MARION,2059216200,Emergency Department,OP_20,Door to diagnostic eval,20,433,,04/01/2013,03/31/2014,"1256 MILITARY STREET SOUTH
HAMILTON, AL 35570
(34.12668982400004, -87.98987352799998)"
330141,BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER,101 HOSPITAL ROAD,PATCHOGUE,NY,11772,SUFFOLK,6316547100,Emergency Department,OP_20,Door to diagnostic eval,26,1160,,04/01/2013,03/31/2014,"101 HOSPITAL ROAD
PATCHOGUE, NY 11772
(40.78030264200004, -72.97817419399996)"
161338,MERCY HOSPITAL OF FRANCISCAN SISTERS-OELWEIN,201 EIGHTH AVENUE SE,OELWEIN,IA,50662,FAYETTE,3192836000,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"201 EIGHTH AVENUE SE
OELWEIN, IA 50662
(42.674909753000065, -91.90258355299994)"
360084,AULTMAN HOSPITAL,2600 SIXTH STREET SW,CANTON,OH,44710,STARK,3304529911,Emergency Department,OP_20,Door to diagnostic eval,33,416,,04/01/2013,03/31/2014,"2600 SIXTH STREET SW
CANTON, OH 44710
(40.796873607000066, -81.40480188899994)"
161335,BUCHANAN COUNTY HEALTH CENTER,1600 FIRST ST EAST,INDEPENDENCE,IA,50644,BUCHANAN,3193320999,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"1600 FIRST ST EAST
INDEPENDENCE, IA 50644
(42.468826455000055, -91.87465108899994)"
230047,HENRY FORD MACOMB HOSPITAL,15855 NINETEEN MILE RD,CLINTON TOWNSHIP,MI,48038,MACOMB,5862632300,Emergency Department,OP_20,Door to diagnostic eval,4,409,,04/01/2013,03/31/2014,"15855 NINETEEN MILE RD
CLINTON TOWNSHIP, MI 48038
(42.61269015500005, -82.96419264099995)"
360044,WAYNE HOSPITAL,835 SWEITZER STREET,GREENVILLE,OH,45331,DARKE,9375475722,Emergency Department,OP_20,Door to diagnostic eval,29,433,,04/01/2013,03/31/2014,"835 SWEITZER STREET
GREENVILLE, OH 45331
(40.08858786900004, -84.63511564299995)"
521337,ST CROIX REGIONAL MEDICAL CTR,235 STATE STREET,SAINT CROIX FALLS,WI,54024,POLK,7154833261,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"235 STATE STREET
SAINT CROIX FALLS, WI 54024
(45.40939078500003, -92.64286702799996)"
241309,ESSENTIA HEALTH SANDSTONE,109 COURT AVE SOUTH,SANDSTONE,MN,55072,PINE,3202455601,Emergency Department,OP_20,Door to diagnostic eval,4,140,3 - Results are based on a shorter time period than required.,04/01/2013,03/31/2014,"109 COURT AVE SOUTH
SANDSTONE, MN 55072
(46.127530464000074, -92.86617107299998)"
100046,FLORIDA HOSPITAL ZEPHYRHILLS,7050 GALL BLVD,ZEPHYRHILLS,FL,33541,PASCO,8137880411,Emergency Department,OP_20,Door to diagnostic eval,26,376,,04/01/2013,03/31/2014,"7050 GALL BLVD
ZEPHYRHILLS, FL 33541
(28.260784971000078, -82.18801640399994)"
240050,FAIRVIEW LAKES MEDICAL CENTER,5200 FAIRVIEW BOULEVARD,WYOMING,MN,55092,CHISAGO,6519827104,Emergency Department,OP_20,Door to diagnostic eval,16,386,,04/01/2013,03/31/2014,"5200 FAIRVIEW BOULEVARD
WYOMING, MN 55092
(45.32157894000005, -92.99990728599994)"
030118,YAVAPAI REGIONAL MEDICAL CENTER-EAST CAMPUS,7700 EAST FLORENTINE ROAD,PRESCOTT VALLEY,AZ,86314,YAVAPAI,9287715676,Emergency Department,OP_20,Door to diagnostic eval,20,406,,04/01/2013,03/31/2014,"7700 EAST FLORENTINE ROAD
PRESCOTT VALLEY, AZ 86314
(34.588348076000045, -112.33220827599996)"
380090,BAY AREA HOSPITAL,1775 THOMPSON ROAD,COOS BAY,OR,97420,COOS,5412698111,Emergency Department,OP_20,Door to diagnostic eval,39,308,,04/01/2013,03/31/2014,"1775 THOMPSON ROAD
COOS BAY, OR 97420
(43.38582902100006, -124.23315775799995)"
501326,PROVIDENCE MOUNT CARMEL HOSPITAL,982 EAST COLUMBIA,COLVILLE,WA,99114,STEVENS,5096842561,Emergency Department,OP_20,Door to diagnostic eval,21,358,,04/01/2013,03/31/2014,"982 EAST COLUMBIA
COLVILLE, WA 99114
(48.54125333500008, -117.89305887999996)"
500052,GROUP HEALTH CENTRAL HOSPITAL,201 - 16TH AVENUE EAST,SEATTLE,WA,98112,KING,2063263000,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"201 - 16TH AVENUE EAST
SEATTLE, WA 98112
(47.61985226400003, -122.31144007699999)"
490106,WESTERN STATE HOSPITAL,1301 RICHMOND AVENUE,STAUNTON,VA,24402,STAUNTON CITY,7033328000,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"1301 RICHMOND AVENUE
STAUNTON, VA 24402
(38.13079032200005, -79.03886756799994)"
240040,UNIVERSITY MEDICAL CENTER-MESABI/ MESABA CLINICS,750 EAST 34TH ST,HIBBING,MN,55746,SAINT LOUIS,2183626659,Emergency Department,OP_20,Door to diagnostic eval,22,379,,04/01/2013,03/31/2014,"750 EAST 34TH ST
HIBBING, MN 55746
(47.411133618000065, -92.93161301699996)"
150112,COLUMBUS REGIONAL HOSPITAL,2400 E 17TH ST,COLUMBUS,IN,47201,BARTHOLOMEW,8123794441,Emergency Department,OP_20,Door to diagnostic eval,28,449,,04/01/2013,03/31/2014,"2400 E 17TH ST
COLUMBUS, IN 47201
(39.21588305200004, -85.89675492599997)"
170013,HAYS MEDICAL CENTER,2220 CANTERBURY DRIVE,HAYS,KS,67601,ELLIS,7856235000,Emergency Department,OP_20,Door to diagnostic eval,21,367,,04/01/2013,03/31/2014,"2220 CANTERBURY DRIVE
HAYS, KS 67601
(38.87884982600008, -99.29923492899997)"
440040,PERRY COMMUNITY HOSPITAL,2718 SQUIRREL HOLLOW DRIVE,LINDEN,TN,37096,PERRY,9315892121,Emergency Department,OP_20,Door to diagnostic eval,25,940,,04/01/2013,03/31/2014,"2718 SQUIRREL HOLLOW DRIVE
LINDEN, TN 37096
(35.59169185400003, -87.86306215899998)"
050423,PALO VERDE HOSPITAL,250 NORTH FIRST STREET,BLYTHE,CA,92225,RIVERSIDE,7609224115,Emergency Department,OP_20,Door to diagnostic eval,11,855,,04/01/2013,03/31/2014,"250 NORTH FIRST STREET
BLYTHE, CA 92225
(33.613040616000035, -114.59549601899994)"
271346,ROUNDUP MEMORIAL HEALTHCARE,1202 3RD ST W,ROUNDUP,MT,59072,MUSSELSHELL,4063232301,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"1202 3RD ST W
ROUNDUP, MT 59072
(46.453355016000046, -108.54624937499995)"
140007,PRESENCE SAINT JOSEPH MEDICAL CENTER,333 N MADISON,JOLIET,IL,60435,WILL,8157257133,Emergency Department,OP_20,Door to diagnostic eval,32,392,,04/01/2013,03/31/2014,"333 N MADISON
JOLIET, IL 60435
(41.52810115700004, -88.13465957599999)"
